9.300000e-01, 1.275771e-02, 8.013430e-02, -6.737658e-02, 1.275771e-02, 1.500000e+00, 1.000000e+00, 5.000000e-01, 4.000000e+00, 4.000000e+00, 3.000000e+00
9.305000e-01, 1.308134e-02, 8.013581e-02, -6.705446e-02, 1.308134e-02, 1.500000e+00, 1.000000e+00, 5.000000e-01, 4.000000e+00, 4.000000e+00, 3.000000e+00
9.310000e-01, 1.392363e-02, 8.277822e-02, -6.885459e-02, 1.392363e-02, 1.500000e+00, 1.000000e+00, 5.000000e-01, 4.000000e+00, 4.000000e+00, 3.000000e+00
9.315000e-01, 1.294300e-02, 8.353785e-02, -7.059485e-02, 1.294300e-02, 1.500000e+00, 1.000000e+00, 5.000000e-01, 4.000000e+00, 4.000000e+00, 3.000000e+00
9.320000e-01, 1.286174e-02, 8.932762e-02, -7.646588e-02, 1.286174e-02, 1.500000e+00, 1.000000e+00, 5.000000e-01, 4.000000e+00, 4.000000e+00, 3.000000e+00
9.325000e-01, 1.353806e-02, 8.836246e-02, -7.482440e-02, 1.353806e-02, 1.500000e+00, 1.000000e+00, 5.000000e-01, 4.000000e+00, 4.000000e+00, 3.000000e+00
9.330000e-01, 1.413467e-02, 1.305122e-01, -1.163776e-01, 1.413467e-02, 1.500000e+00, 1.000000e+00, 5.000000e-01, 4.000000e+00, 4.000000e+00, 3.000000e+00
9.335000e-01, 1.311929e-02, 1.506492e-01, -1.375299e-01, 1.311929e-02, 1.500000e+00, 1.000000e+00, 5.000000e-01, 4.000000e+00, 4.000000e+00, 3.000000e+00
9.340000e-01, 1.320564e-02, 1.743891e-01, -1.611834e-01, 1.320564e-02, 1.500000e+00, 1.000000e+00, 5.000000e-01, 4.000000e+00, 4.000000e+00, 3.000000e+00
9.345000e-01, 1.370683e-02, 2.144823e-01, -2.007754e-01, 1.370683e-02, 1.500000e+00, 1.000000e+00, 5.000000e-01, 4.000000e+00, 4.000000e+00, 3.000000e+00
9.350000e-01, 1.362556e-02, 2.182554e-01, -2.046299e-01, 1.362556e-02, 1.500000e+00, 1.000000e+00, 5.000000e-01, 4.000000e+00, 4.000000e+00, 3.000000e+00
9.355000e-01, -1.204340e-02, 2.256887e-01, -2.377321e-01, -1.204340e-02, 1.500000e+00, 1.000000e+00, 5.000000e-01, 4.000000e+00, 4.000000e+00, 3.000000e+00
9.360000e-01, -1.091050e-01, 1.519840e-01, -2.610889e-01, -1.091050e-01, 1.500000e+00, 1.000000e+00, 5.000000e-01, 4.000000e+00, 4.000000e+00, 3.000000e+00
9.365000e-01, -8.445560e-02, 1.738424e-01, -2.582980e-01, -8.445560e-02, 1.500000e+00, 1.000000e+00, 5.000000e-01, 4.000000e+00, 4.000000e+00, 3.000000e+00
9.370000e-01, -1.827969e-01, 9.956669e-02, -2.823636e-01, -1.827969e-01, 1.500000e+00, 1.000000e+00, 5.000000e-01, 4.000000e+00, 4.000000e+00, 3.000000e+00
9.375000e-01, -2.073888e-01, 7.941165e-02, -2.868005e-01, -2.073888e-01, 1.500000e+00, 1.000000e+00, 5.000000e-01, 4.000000e+00, 4.000000e+00, 3.000000e+00
