9.300000e-01, 1.282408e-02, 4.063771e-03, 3.912554e-03, 4.847759e-03, 1.653528e-03, 4.382641e-03, 1.877192e-03, 4.910723e-03
9.305000e-01, 1.238762e-02, 3.931584e-03, 3.777978e-03, 4.678058e-03, 1.556060e-03, 4.405505e-03, 1.597019e-03, 4.829037e-03
9.310000e-01, 1.293901e-02, 4.115584e-03, 4.213254e-03, 4.610174e-03, 1.565107e-03, 4.544625e-03, 1.754741e-03, 5.074539e-03
9.315000e-01, 1.232371e-02, 4.602341e-03, 3.968378e-03, 3.752993e-03, 1.841121e-03, 4.468883e-03, 1.488590e-03, 4.525118e-03
9.320000e-01, 1.413908e-02, 4.397538e-03, 5.122482e-03, 4.619060e-03, 1.936569e-03, 5.206770e-03, 1.769400e-03, 5.226342e-03
9.325000e-01, 1.327378e-02, 4.643271e-03, 4.064175e-03, 4.566338e-03, 1.882517e-03, 4.160032e-03, 1.796235e-03, 5.435000e-03
9.330000e-01, 1.307000e-02, 4.434575e-03, 4.181632e-03, 4.453791e-03, 1.603389e-03, 5.094589e-03, 1.820938e-03, 4.551083e-03
9.335000e-01, 1.304415e-02, 4.483499e-03, 4.335856e-03, 4.224791e-03, 1.627601e-03, 4.717728e-03, 1.617427e-03, 5.081389e-03
9.340000e-01, 1.373449e-02, 4.023852e-03, 4.579967e-03, 5.130670e-03, 1.805291e-03, 4.646946e-03, 1.588118e-03, 5.694133e-03
9.345000e-01, 1.329889e-02, 4.450166e-03, 4.347631e-03, 4.501096e-03, 1.587503e-03, 5.502231e-03, 1.483415e-03, 4.725744e-03
9.350000e-01, -1.130058e-02, 4.288631e-03, 4.817949e-03, -2.040716e-02, -6.231067e-03, 7.141127e-04, -6.126669e-03, 3.430400e-04
9.355000e-01, -3.586411e-02, 4.439633e-03, -2.014798e-02, -2.015576e-02, -1.415788e-02, -4.315154e-03, -1.390086e-02, -3.490221e-03
9.360000e-01, -8.439776e-02, -4.460219e-02, -1.996051e-02, -1.983506e-02, -2.625467e-02, -1.532319e-02, -2.599082e-02, -1.682908e-02
9.365000e-01, -1.327385e-01, -2.003692e-02, -4.447494e-02, -6.822667e-02, -3.835058e-02, -2.791246e-02, -3.819664e-02, -2.827885e-02
9.370000e-01, -1.818462e-01, -6.874499e-02, -6.883971e-02, -4.426152e-02, -5.054928e-02, -4.054423e-02, -5.049186e-02, -4.026084e-02
9.375000e-01, -1.816867e-01, -6.844324e-02, -4.483631e-02, -6.840715e-02, -5.068948e-02, -3.990652e-02, -5.076496e-02, -4.032574e-02
9.380000e-01, -1.832412e-01, -6.917487e-02, -6.909041e-02, -4.497592e-02, -5.078805e-02, -4.065637e-02, -5.061916e-02, -4.117762e-02
