9.300000e-01, 1.295815e-02, 4.285409e-03, 4.141360e-03, 4.531377e-03, 1.445354e-03, 4.616329e-03, 1.769111e-03, 5.127352e-03
9.305000e-01, 1.367184e-02, 4.921233e-03, 4.237747e-03, 4.512860e-03, 1.577852e-03, 5.583131e-03, 1.576745e-03, 4.934111e-03
9.310000e-01, 1.289346e-02, 4.238674e-03, 4.430679e-03, 4.224109e-03, 1.519896e-03, 4.877643e-03, 1.468435e-03, 5.027488e-03
9.315000e-01, 1.406433e-02, 4.169646e-03, 4.946529e-03, 4.948157e-03, 1.916080e-03, 5.449639e-03, 1.778503e-03, 4.920110e-03
9.320000e-01, 1.328934e-02, 4.585454e-03, 4.342407e-03, 4.361482e-03, 1.717740e-03, 5.093090e-03, 1.529564e-03, 4.948948e-03
9.325000e-01, 1.228706e-02, 3.708034e-03, 4.399304e-03, 4.179718e-03, 1.439717e-03, 5.013773e-03, 1.285901e-03, 4.547664e-03
9.330000e-01, 1.289501e-02, 3.983573e-03, 4.015612e-03, 4.895829e-03, 1.605184e-03, 4.441808e-03, 1.361729e-03, 5.486294e-03
9.335000e-01, 1.410671e-02, 4.641282e-03, 4.912289e-03, 4.553138e-03, 1.802741e-03, 5.427839e-03, 1.476720e-03, 5.399407e-03
9.340000e-01, 1.297845e-02, 4.282161e-03, 4.113769e-03, 4.582520e-03, 1.527149e-03, 4.996350e-03, 1.742771e-03, 4.712180e-03
9.345000e-01, 1.350986e-02, 4.507477e-03, 4.647294e-03, 4.355090e-03, 1.587598e-03, 4.613271e-03, 1.789043e-03, 5.519948e-03
9.350000e-01, -1.223731e-02, 4.399187e-03, 3.822468e-03, -2.045897e-02, -6.080504e-03, -3.177717e-04, -6.174242e-03, 3.352034e-04
9.355000e-01, -8.385540e-02, -2.026509e-02, -4.439169e-02, -1.919863e-02, -2.615615e-02, -1.590084e-02, -2.603045e-02, -1.576796e-02
9.360000e-01, -3.576127e-02, -1.978410e-02, -2.030741e-02, 4.330241e-03, -1.403825e-02, -4.190742e-03, -1.413435e-02, -3.397927e-03
9.365000e-01, -1.569286e-01, -4.440459e-02, -4.418707e-02, -6.833689e-02, -4.281287e-02, -3.572090e-02, -4.285733e-02, -3.553746e-02
9.370000e-01, -1.582649e-01, -2.016385e-02, -6.942197e-02, -6.867912e-02, -4.612235e-02, -3.300754e-02, -4.619698e-02, -3.293806e-02
9.375000e-01, -2.068835e-01, -6.886472e-02, -6.908086e-02, -6.893790e-02, -5.809278e-02, -4.506579e-02, -5.830674e-02, -4.541817e-02
9.380000e-01, -2.068429e-01, -6.869666e-02, -6.935598e-02, -6.879022e-02, -5.837096e-02, -4.489790e-02, -5.845809e-02, -4.511591e-02
9.385000e-01, -2.073377e-01, -6.864198e-02, -6.946613e-02, -6.922958e-02, -5.845510e-02, -4.502701e-02, -5.824875e-02, -4.560683e-02
9.390000e-01, -2.060033e-01, -6.856697e-02, -6.929036e-02, -6.814593e-02, -5.818139e-02, -4.470649e-02, -5.852710e-02, -4.458828e-02
9.395000e-01, -2.066452e-01, -6.838073e-02, -6.902689e-02, -6.923759e-02, -5.828933e-02, -4.527082e-02, -5.846602e-02, -4.461903e-02
9.400000e-01, -2.061608e-01, -6.813000e-02, -6.875921e-02, -6.927157e-02, -5.846383e-02, -4.474152e-02, -5.839291e-02, -4.456252e-02
9.405000e-01, -2.073077e-01, -6.910831e-02, -6.898143e-02, -6.921793e-02, -5.841928e-02, -4.480923e-02, -5.863936e-02, -4.543979e-02
9.410000e-01, -2.062805e-01, -6.899565e-02, -6.852325e-02, -6.876158e-02, -5.819466e-02, -4.551625e-02, -5.840164e-02, -4.416793e-02
