ボルテックス番号, 座標, 合力, VVI作用, 対象VVI, VVI反作用, ピニング力, ローレンツ力, 熱ゆらぎ, 現在速度
4 , 16.211908, -0.250623, 0.000000,0.000000,-0.004605,-1.999949,1.965000,-0.211066, -0.250623
5 , 4.011596, -0.054166, -0.004605,8.000000,0.000000,-1.999948,1.965000,-0.014613, -0.054166
6 , 9.211570, -0.304600, -0.000912,7.000000,0.005515,-1.999973,1.965000,-0.274232, -0.304600
7 , 16.210947, -0.161642, -0.005517,8.000000,0.000912,-1.999974,1.965000,-0.122064, -0.161642
8 , 21.410953, 0.324808, 0.000000,0.000000,0.004606,-1.999990,1.965000,0.355192, 0.324808
9 , 21.410410, -0.102858, 0.004612,12.000000,0.000000,-1.999991,1.965000,-0.072479, -0.102858
10 , 4.011108, -0.233497, -0.005508,11.000000,0.000911,-1.999984,1.965000,-0.193916, -0.233497
11 , 9.212684, -0.011611, -0.000913,12.000000,0.005504,-1.999915,1.965000,0.018709, -0.011611
12 , 16.211684, -0.068548, 0.000000,0.000000,-0.004614,-1.999968,1.965000,-0.028969, -0.068548
1 , 21.412080, -0.166780, 0.004600,4.000000,0.000000,-1.999952,1.965000,-0.136428, -0.166780
2 , 4.011898, -0.099462, -0.005512,3.000000,0.000912,-1.999929,1.965000,-0.059933, -0.099462
3 , 9.212795, -0.008053, -0.000913,4.000000,0.005508,-1.999898,1.965000,0.022246, -0.008053
4 , 16.211224, 0.011104, 0.000000,0.000000,-0.004596,-1.999976,1.965000,0.050679, 0.011104
5 , 4.009956, 1.948992, -0.004592,8.000000,0.000000,0.000000,1.965000,-0.011415, 1.948992
6 , 9.211894, 0.066672, -0.000913,7.000000,0.005507,-1.999956,1.965000,0.097036, 0.066672
7 , 16.210275, 0.182677, -0.005509,8.000000,0.000913,-1.999964,1.965000,0.222236, 0.182677
8 , 21.411672, 0.025367, 0.000000,0.000000,0.004597,-1.999968,1.965000,0.055740, 0.025367
9 , 21.411918, -0.220404, 0.004596,12.000000,0.000000,-1.999955,1.965000,-0.190045, -0.220404
10 , 4.009943, 2.172533, -0.005507,11.000000,0.000914,0.000000,1.965000,0.212126, 2.172533
11 , 9.211728, -0.185557, -0.000913,12.000000,0.005501,-1.999960,1.965000,-0.155190, -0.185557
12 , 16.210648, 0.050986, 0.000000,0.000000,-0.004597,-1.999976,1.965000,0.090559, 0.050986
1 , 21.411357, -0.054820, 0.004597,4.000000,0.000000,-1.999979,1.965000,-0.024437, -0.054820
2 , 4.010910, -0.131866, -0.005524,3.000000,0.000912,-1.999975,1.965000,-0.092280, -0.131866
3 , 9.209648, 1.905112, -0.000912,4.000000,0.005520,0.000000,1.965000,-0.064500, 1.905112
4 , 16.210062, -0.023298, 0.000000,0.000000,-0.004596,-1.999991,1.965000,0.016290, -0.023298
5 , 4.010732, 0.019170, -0.004600,8.000000,0.000000,-1.999994,1.965000,0.058764, 0.019170
6 , 9.211396, 0.063137, -0.000912,7.000000,0.005516,-1.999975,1.965000,0.093511, 0.063137
7 , 16.211338, 0.043924, -0.005513,8.000000,0.000911,-1.999966,1.965000,0.083492, 0.043924
8 , 21.411921, -0.266150, 0.000000,0.000000,0.004601,-1.999958,1.965000,-0.235792, -0.266150
9 , 21.411570, -0.222271, 0.004605,12.000000,0.000000,-1.999968,1.965000,-0.191907, -0.222271
10 , 4.011242, 0.113745, -0.005521,11.000000,0.000912,-1.999980,1.965000,0.153333, 0.113745
11 , 9.210516, 0.239798, -0.000911,12.000000,0.005517,-1.999993,1.965000,0.270182, 0.239798
12 , 16.211675, -0.008617, 0.000000,0.000000,-0.004606,-1.999935,1.965000,0.030924, -0.008617
1 , 21.409942, 1.771737, 0.004617,4.000000,0.000000,0.000000,1.965000,-0.197880, 1.771737
2 , 4.011904, -0.200705, -0.005516,3.000000,0.000910,-1.999958,1.965000,-0.161141, -0.200705
3 , 9.211940, -0.002759, -0.000912,4.000000,0.005514,-1.999954,1.965000,0.027591, -0.002759
4 , 16.211914, -0.064405, 0.000000,0.000000,-0.004613,-1.999945,1.965000,-0.024844, -0.064405
5 , 4.011811, -0.081292, -0.004606,8.000000,0.000000,-1.999959,1.965000,-0.041727, -0.081292
6 , 9.211717, -0.220990, -0.000912,7.000000,0.005518,-1.999966,1.965000,-0.190629, -0.220990
7 , 16.211699, -0.048361, -0.005521,8.000000,0.000912,-1.999964,1.965000,-0.008788, -0.048361
8 , 21.410959, 0.366434, 0.000000,0.000000,0.004608,-1.999988,1.965000,0.396813, 0.366434
9 , 21.411849, -0.013423, 0.004601,12.000000,0.000000,-1.999961,1.965000,0.016936, -0.013423
10 , 4.010758, -0.209823, -0.005507,11.000000,0.000913,-1.999993,1.965000,-0.170236, -0.209823
11 , 9.212431, 0.113158, -0.000913,12.000000,0.005505,-1.999932,1.965000,0.143495, 0.113158
12 , 16.211404, 0.257255, 0.000000,0.000000,-0.004600,-1.999956,1.965000,0.296813, 0.257255
1 , 21.411956, -0.051678, 0.004602,4.000000,0.000000,-1.999957,1.965000,-0.021322, -0.051678
2 , 4.009778, 2.031278, -0.005507,3.000000,0.000914,0.000000,1.965000,0.070872, 2.031278
3 , 9.211464, -0.216842, -0.000912,4.000000,0.005506,-1.999976,1.965000,-0.186461, -0.216842
4 , 16.211799, -0.119981, 0.000000,0.000000,-0.004604,-1.999964,1.965000,-0.080413, -0.119981
5 , 4.010792, -0.218693, -0.004605,8.000000,0.000000,-1.999983,1.965000,-0.179105, -0.218693
6 , 9.210809, 0.194435, -0.000913,7.000000,0.005520,-1.999983,1.965000,0.224815, 0.194435
7 , 16.209916, 2.074907, -0.005513,8.000000,0.000912,0.000000,1.965000,0.114507, 2.074907
8 , 21.410645, -0.024535, 0.000000,0.000000,0.004599,-1.999992,1.965000,0.005856, -0.024535
9 , 21.411243, 0.055879, 0.004608,12.000000,0.000000,-1.999977,1.965000,0.086248, 0.055879
10 , 4.013078, -0.157382, -0.005519,11.000000,0.000909,-1.999866,1.965000,-0.117907, -0.157382
11 , 9.212701, 0.058268, -0.000913,12.000000,0.005521,-1.999919,1.965000,0.088581, 0.058268
12 , 16.211492, -0.026754, 0.000000,0.000000,-0.004607,-1.999965,1.965000,0.012816, -0.026754
1 , 21.411121, -0.133672, 0.004598,4.000000,0.000000,-1.999985,1.965000,-0.103285, -0.133672
2 , 4.010763, 0.252250, -0.005510,3.000000,0.000912,-1.999992,1.965000,0.291840, 0.252250
3 , 9.211877, 0.116903, -0.000914,4.000000,0.005509,-1.999961,1.965000,0.147266, 0.116903
4 , 16.209980, 2.112738, 0.000000,0.000000,-0.004599,0.000000,1.965000,0.152334, 2.112738
5 , 4.010890, -0.194632, -0.004598,8.000000,0.000000,-1.999977,1.965000,-0.155057, -0.194632
6 , 9.212224, 0.001868, -0.000912,7.000000,0.005511,-1.999938,1.965000,0.032209, 0.001868
7 , 16.211733, -0.275642, -0.005524,8.000000,0.000912,-1.999950,1.965000,-0.236080, -0.275642
8 , 21.410323, 0.027375, 0.000000,0.000000,0.004613,-1.999998,1.965000,0.057760, 0.027375
9 , 21.413242, 0.123314, 0.004605,12.000000,0.000000,-1.999881,1.965000,0.153591, 0.123314
10 , 4.012093, -0.385226, -0.005524,11.000000,0.000912,-1.999939,1.965000,-0.345676, -0.385226
11 , 9.210722, 0.166569, -0.000909,12.000000,0.005524,-1.999993,1.965000,0.196947, 0.166569
12 , 16.213431, 0.105941, 0.000000,0.000000,-0.004609,-1.999863,1.965000,0.145412, 0.105941
1 , 21.410203, 0.048131, 0.004615,4.000000,0.000000,-1.999998,1.965000,0.078514, 0.048131
2 , 4.011686, -0.081686, -0.005524,3.000000,0.000910,-1.999967,1.965000,-0.042106, -0.081686
3 , 9.210351, 0.127223, -0.000910,4.000000,0.005522,-1.999998,1.965000,0.157607, 0.127223
4 , 16.211914, -0.057598, 0.000000,0.000000,-0.004620,-1.999943,1.965000,-0.018039, -0.057598
5 , 4.010594, -0.246781, -0.004599,8.000000,0.000000,-1.999995,1.965000,-0.207187, -0.246781
6 , 9.211325, 0.194124, -0.000912,7.000000,0.005517,-1.999972,1.965000,0.224495, 0.194124
7 , 16.210960, -0.183085, -0.005511,8.000000,0.000911,-1.999985,1.965000,-0.143501, -0.183085
8 , 21.412034, -0.007882, 0.000000,0.000000,0.004597,-1.999953,1.965000,0.022473, -0.007882
9 , 21.411984, -0.231583, 0.004597,12.000000,0.000000,-1.999954,1.965000,-0.201226, -0.231583
10 , 4.011805, -0.130273, -0.005519,11.000000,0.000912,-1.999963,1.965000,-0.090703, -0.130273
11 , 9.211362, -0.020233, -0.000913,12.000000,0.005518,-1.999979,1.965000,0.010139, -0.020233
12 , 16.210647, 0.071151, 0.000000,0.000000,-0.004598,-1.999991,1.965000,0.110739, 0.071151
1 , 21.410583, -0.056358, 0.004610,4.000000,0.000000,-1.999990,1.965000,-0.025978, -0.056358
2 , 4.010774, 0.082877, -0.005516,3.000000,0.000911,-1.999988,1.965000,0.122469, 0.082877
3 , 9.210815, -0.012323, -0.000911,4.000000,0.005515,-1.999993,1.965000,0.018064, -0.012323
4 , 16.211599, 0.131727, 0.000000,0.000000,-0.004614,-1.999971,1.965000,0.171309, 0.131727
5 , 4.010663, -0.030592, -0.004601,8.000000,0.000000,-1.999977,1.965000,0.008986, -0.030592
6 , 9.211365, -0.201711, -0.000912,7.000000,0.005515,-1.999971,1.965000,-0.171340, -0.201711
7 , 16.210778, 0.119016, -0.005519,8.000000,0.000912,-1.999993,1.965000,0.158615, 0.119016
8 , 21.410312, 0.108827, 0.000000,0.000000,0.004605,-1.999997,1.965000,0.139217, 0.108827
9 , 21.411551, -0.052215, 0.004613,12.000000,0.000000,-1.999973,1.965000,-0.021854, -0.052215
10 , 4.011888, 0.033543, -0.005514,11.000000,0.000912,-1.999956,1.965000,0.073101, 0.033543
11 , 9.212295, -0.177299, -0.000911,12.000000,0.005514,-1.999941,1.965000,-0.146961, -0.177299
12 , 16.212984, 0.212049, 0.000000,0.000000,-0.004614,-1.999899,1.965000,0.251561, 0.212049
1 , 21.410952, -0.127898, 0.004609,4.000000,0.000000,-1.999987,1.965000,-0.097519, -0.127898
2 , 4.010810, 0.055620, -0.005519,3.000000,0.000912,-1.999984,1.965000,0.095211, 0.055620
3 , 9.210369, -0.015087, -0.000911,4.000000,0.005518,-1.999998,1.965000,0.015303, -0.015087
4 , 16.211727, -0.121604, 0.000000,0.000000,-0.004614,-1.999964,1.965000,-0.082030, -0.121604
5 , 4.011293, -0.134322, -0.004600,8.000000,0.000000,-1.999966,1.965000,-0.094757, -0.134322
6 , 9.212153, 0.292805, -0.000912,7.000000,0.005511,-1.999948,1.965000,0.323154, 0.292805
7 , 16.211868, 0.248969, -0.005518,8.000000,0.000912,-1.999960,1.965000,0.288535, 0.248969
8 , 21.411583, 0.174066, 0.000000,0.000000,0.004606,-1.999972,1.965000,0.204432, 0.174066
9 , 21.410380, 0.086415, 0.004606,12.000000,0.000000,-1.999998,1.965000,0.116807, 0.086415
10 , 4.011977, -0.020769, -0.005510,11.000000,0.000911,-1.999947,1.965000,0.018777, -0.020769
11 , 9.213098, -0.038271, -0.000914,12.000000,0.005507,-1.999892,1.965000,-0.007975, -0.038271
12 , 16.210363, -0.088753, 0.000000,0.000000,-0.004603,-1.999996,1.965000,-0.049154, -0.088753
1 , 21.411386, 0.090835, 0.004598,4.000000,0.000000,-1.999973,1.965000,0.121210, 0.090835
2 , 4.011218, 0.034472, -0.005518,3.000000,0.000912,-1.999974,1.965000,0.074053, 0.034472
3 , 9.210931, 0.099740, -0.000913,4.000000,0.005516,-1.999990,1.965000,0.130125, 0.099740
4 , 16.210155, -0.061937, 0.000000,0.000000,-0.004601,-2.000000,1.965000,-0.022340, -0.061937
5 , 4.011954, -0.286043, -0.004611,8.000000,0.000000,-1.999958,1.965000,-0.246474, -0.286043
6 , 9.211015, 0.104161, -0.000912,7.000000,0.005522,-1.999989,1.965000,0.134540, 0.104161
7 , 16.210883, -0.147975, -0.005520,8.000000,0.000912,-1.999971,1.965000,-0.108396, -0.147975
8 , 21.410345, 0.052620, 0.000000,0.000000,0.004612,-1.999999,1.965000,0.083009, 0.052620
9 , 21.410416, -0.086747, 0.004607,12.000000,0.000000,-1.999997,1.965000,-0.056357, -0.086747
10 , 4.011722, -0.019717, -0.005514,11.000000,0.000911,-1.999967,1.965000,0.019853, -0.019717
11 , 9.212170, 0.197164, -0.000913,12.000000,0.005514,-1.999948,1.965000,0.227511, 0.197164
12 , 16.210583, 0.223275, 0.000000,0.000000,-0.004606,-1.999994,1.965000,0.262873, 0.223275
1 , 21.411555, -0.025194, 0.004596,4.000000,0.000000,-1.999971,1.965000,0.005180, -0.025194
2 , 4.010677, -0.104057, -0.005516,3.000000,0.000913,-1.999984,1.965000,-0.064470, -0.104057
3 , 9.210863, 0.075562, -0.000913,4.000000,0.005516,-1.999990,1.965000,0.105949, 0.075562
4 , 16.210184, 0.087294, 0.000000,0.000000,-0.004598,-1.999995,1.965000,0.126885, 0.087294
5 , 4.012689, 0.248983, -0.004615,8.000000,0.000000,-1.999906,1.965000,0.288504, 0.248983
6 , 9.211188, 0.071749, -0.000912,7.000000,0.005525,-1.999983,1.965000,0.102119, 0.071749
7 , 16.211530, 0.128310, -0.005519,8.000000,0.000912,-1.999958,1.965000,0.167875, 0.128310
8 , 21.410997, -0.201390, 0.000000,0.000000,0.004614,-1.999987,1.965000,-0.171012, -0.201390
9 , 21.412064, -0.112030, 0.004602,12.000000,0.000000,-1.999953,1.965000,-0.081679, -0.112030
10 , 4.011107, -0.132260, -0.005508,11.000000,0.000913,-1.999979,1.965000,-0.092686, -0.132260
11 , 9.212639, 0.129987, -0.000913,12.000000,0.005509,-1.999922,1.965000,0.160314, 0.129987
12 , 16.211680, -0.034046, 0.000000,0.000000,-0.004605,-1.999944,1.965000,0.005500, -0.034046
1 , 21.411559, -0.077101, 0.004605,4.000000,0.000000,-1.999973,1.965000,-0.046734, -0.077101
2 , 4.010272, -0.376476, -0.005513,3.000000,0.000913,-1.999987,1.965000,-0.336889, -0.376476
3 , 9.210983, -0.114804, -0.000911,4.000000,0.005511,-1.999989,1.965000,-0.084417, -0.114804
4 , 16.211911, 0.257475, 0.000000,0.000000,-0.004605,-1.999953,1.965000,0.297036, 0.257475
5 , 4.011402, 0.430751, -0.004605,8.000000,0.000000,-1.999978,1.965000,0.470334, 0.430751
6 , 9.211399, -0.101106, -0.000912,7.000000,0.005513,-1.999974,1.965000,-0.070737, -0.101106
7 , 16.210956, -0.151201, -0.005514,8.000000,0.000912,-1.999970,1.965000,-0.111629, -0.151201
8 , 21.411339, -0.065983, 0.000000,0.000000,0.004607,-1.999979,1.965000,-0.035606, -0.065983
9 , 21.411981, 0.172316, 0.004597,12.000000,0.000000,-1.999956,1.965000,0.202675, 0.172316
10 , 4.011569, 0.005199, -0.005520,11.000000,0.000912,-1.999967,1.965000,0.044774, 0.005199
11 , 9.210915, -0.015965, -0.000912,12.000000,0.005520,-1.999990,1.965000,0.014417, -0.015965
12 , 16.210734, -0.058461, 0.000000,0.000000,-0.004597,-1.999994,1.965000,-0.018869, -0.058461
1 , 21.411753, -0.134904, 0.004606,4.000000,0.000000,-1.999966,1.965000,-0.104544, -0.134904
2 , 4.011461, -0.007881, -0.005516,3.000000,0.000912,-1.999958,1.965000,0.031680, -0.007881
3 , 9.211612, -0.123875, -0.000912,4.000000,0.005519,-1.999971,1.965000,-0.093508, -0.123875
4 , 16.212014, -0.107656, 0.000000,0.000000,-0.004602,-1.999894,1.965000,-0.068156, -0.107656
5 , 4.011704, -0.121882, -0.004604,8.000000,0.000000,-1.999940,1.965000,-0.082339, -0.121882
6 , 9.211602, 0.006169, -0.000912,7.000000,0.005512,-1.999969,1.965000,0.036532, 0.006169
7 , 16.211941, -0.283998, -0.005508,8.000000,0.000912,-1.999942,1.965000,-0.244460, -0.283998
8 , 21.413491, -0.192848, 0.000000,0.000000,0.004602,-1.999853,1.965000,-0.162590, -0.192848
9 , 21.410490, -0.067021, 0.004611,12.000000,0.000000,-1.999992,1.965000,-0.036640, -0.067021
10 , 4.012014, 0.127185, -0.005521,11.000000,0.000911,-1.999955,1.965000,0.166750, 0.127185
11 , 9.211195, -0.218416, -0.000912,12.000000,0.005522,-1.999984,1.965000,-0.188042, -0.218416
12 , 16.211315, -0.129124, 0.000000,0.000000,-0.004605,-1.999980,1.965000,-0.089535, -0.129124
1 , 21.409984, 2.112196, 0.004610,4.000000,0.000000,0.000000,1.965000,0.142586, 2.112196
2 , 4.011389, 0.018907, -0.005512,3.000000,0.000910,-1.999938,1.965000,0.058447, 0.018907
3 , 9.212251, 0.146896, -0.000913,4.000000,0.005516,-1.999943,1.965000,0.177241, 0.146896
4 , 16.210780, -0.120858, 0.000000,0.000000,-0.004603,-1.999963,1.965000,-0.081287, -0.120858
5 , 4.011528, 0.009064, -0.004606,8.000000,0.000000,-1.999967,1.965000,0.048636, 0.009064
6 , 9.211376, -0.126119, -0.000911,7.000000,0.005513,-1.999975,1.965000,-0.095750, -0.126119
7 , 16.211823, -0.200199, -0.005521,8.000000,0.000912,-1.999957,1.965000,-0.160633, -0.200199
8 , 21.410970, 0.117006, 0.000000,0.000000,0.004614,-1.999987,1.965000,0.147383, 0.117006
9 , 21.410836, 0.018974, 0.004603,12.000000,0.000000,-1.999990,1.965000,0.049362, 0.018974
10 , 4.011520, -0.049166, -0.005520,11.000000,0.000911,-1.999972,1.965000,-0.009585, -0.049166
11 , 9.210928, 0.017299, -0.000912,12.000000,0.005521,-1.999990,1.965000,0.047682, 0.017299
12 , 16.210346, -0.087054, 0.000000,0.000000,-0.004599,-1.999998,1.965000,-0.047454, -0.087054
1 , 21.410601, 0.092619, 0.004615,4.000000,0.000000,-1.999996,1.965000,0.123000, 0.092619
2 , 4.011938, -0.079662, -0.005517,3.000000,0.000910,-1.999873,1.965000,-0.040183, -0.079662
3 , 9.211939, -0.061094, -0.000912,4.000000,0.005522,-1.999958,1.965000,-0.030741, -0.061094
4 , 16.212208, -0.273406, 0.000000,0.000000,-0.004613,-1.999946,1.965000,-0.233846, -0.273406
5 , 4.011158, 0.141797, -0.004601,8.000000,0.000000,-1.999985,1.965000,0.181383, 0.141797
6 , 9.211772, 0.003503, -0.000912,7.000000,0.005510,-1.999962,1.965000,0.033864, 0.003503
7 , 16.211855, -0.120109, -0.005517,8.000000,0.000912,-1.999960,1.965000,-0.080543, -0.120109
8 , 21.411827, 0.038803, 0.000000,0.000000,0.004609,-1.999959,1.965000,0.069157, 0.038803
9 , 21.411453, -0.088000, 0.004602,12.000000,0.000000,-1.999976,1.965000,-0.057626, -0.088000
10 , 4.010126, -0.194756, -0.005516,11.000000,0.000913,-1.999998,1.965000,-0.155156, -0.194756
11 , 9.210298, 0.027270, -0.000911,12.000000,0.005518,-1.999998,1.965000,0.057663, 0.027270
12 , 16.211236, 0.195285, 0.000000,0.000000,-0.004605,-1.999970,1.965000,0.234860, 0.195285
1 , 21.411556, -0.090565, 0.004604,4.000000,0.000000,-1.999973,1.965000,-0.060195, -0.090565
2 , 4.010485, -0.008101, -0.005514,3.000000,0.000912,-1.999963,1.965000,0.031463, -0.008101
3 , 9.210958, 0.042793, -0.000911,4.000000,0.005520,-1.999986,1.965000,0.073176, 0.042793
4 , 16.211538, -0.137405, 0.000000,0.000000,-0.004605,-1.999974,1.965000,-0.097826, -0.137405
5 , 4.010551, -0.127381, -0.004605,8.000000,0.000000,-1.999993,1.965000,-0.087782, -0.127381
6 , 9.210337, 0.035736, -0.000911,7.000000,0.005515,-1.999997,1.965000,0.066127, 0.035736
7 , 16.211390, 0.018642, -0.005518,8.000000,0.000911,-1.999977,1.965000,0.058226, 0.018642
8 , 21.411075, -0.166445, 0.000000,0.000000,0.004609,-1.999985,1.965000,-0.136066, -0.166445
9 , 21.411201, -0.012177, 0.004603,12.000000,0.000000,-1.999983,1.965000,0.018203, -0.012177
10 , 4.011362, -0.007563, -0.005515,11.000000,0.000912,-1.999962,1.965000,0.032003, -0.007563
11 , 9.211601, -0.418557, -0.000913,12.000000,0.005519,-1.999970,1.965000,-0.388189, -0.418557
12 , 16.210857, -0.211796, 0.000000,0.000000,-0.004602,-1.999989,1.965000,-0.172204, -0.211796
1 , 21.215989, -1.916433, 0.004606,4.000000,0.000000,0.000000,-1.965000,0.043961, -1.916433
2 , 3.812924, -1.902929, -0.005518,3.000000,0.000914,0.000000,-1.965000,0.066674, -1.902929
3 , 9.012714, -1.828774, -0.000908,4.000000,0.005524,0.000000,-1.965000,0.131616, -1.828774
4 , 16.016678, -1.712407, 0.000000,0.000000,-0.004612,0.000000,-1.965000,0.257206, -1.712407
5 , 3.812149, -2.005929, -0.004591,8.000000,0.000000,0.000000,-1.965000,-0.036338, -2.005929
6 , 9.014483, -1.766816, -0.000914,7.000000,0.005502,0.000000,-1.965000,0.193594, -1.766816
7 , 16.012112, -2.005852, -0.005513,8.000000,0.000914,0.000000,-1.965000,-0.036253, -2.005852
8 , 21.212782, -1.880182, 0.000000,0.000000,0.004604,0.000000,-1.965000,0.080218, -1.880182
9 , 21.212659, -1.990437, 0.004600,12.000000,0.000000,0.000000,-1.965000,-0.030038, -1.990437
10 , 3.813717, -1.836152, -0.005514,11.000000,0.000911,0.000000,-1.965000,0.133451, -1.836152
11 , 9.014251, -1.954830, -0.000914,12.000000,0.005516,0.000000,-1.965000,0.005571, -1.954830
12 , 16.011674, -1.982210, 0.000000,0.000000,-0.004597,0.000000,-1.965000,-0.012614, -1.982210
1 , 21.019188, -1.782979, 0.004622,4.000000,0.000000,0.000000,-1.965000,0.177399, -1.782979
2 , 3.614930, -1.760228, -0.005496,3.000000,0.000915,0.000000,-1.965000,0.209352, -1.760228
3 , 8.818665, -2.031779, -0.000908,4.000000,0.005503,0.000000,-1.965000,-0.071367, -2.031779
4 , 15.822994, -1.901174, 0.000000,0.000000,-0.004632,0.000000,-1.965000,0.068456, -1.901174
5 , 3.612633, -2.018035, -0.004572,8.000000,0.000000,0.000000,-1.965000,-0.048463, -2.018035
6 , 8.818272, -1.944610, -0.000915,7.000000,0.005482,0.000000,-1.965000,0.015819, -1.944610
7 , 15.815394, -1.855160, -0.005522,8.000000,0.000915,0.000000,-1.965000,0.114447, -1.855160
8 , 21.014374, -1.903288, 0.000000,0.000000,0.004615,0.000000,-1.965000,0.057103, -1.903288
9 , 21.017330, -1.912603, 0.004593,12.000000,0.000000,0.000000,-1.965000,0.047804, -1.912603
10 , 3.616222, -1.958999, -0.005519,11.000000,0.000912,0.000000,-1.965000,0.010607, -1.958999
11 , 8.815823, -1.994485, -0.000912,12.000000,0.005520,0.000000,-1.965000,-0.034092, -1.994485
12 , 15.815483, -1.797325, 0.000000,0.000000,-0.004598,0.000000,-1.965000,0.172270, -1.797325
1 , 20.824176, -2.104254, 0.004613,4.000000,0.000000,0.000000,-1.965000,-0.143867, -2.104254
2 , 3.418637, -2.116525, -0.005506,3.000000,0.000916,0.000000,-1.965000,-0.146936, -2.116525
3 , 8.620628, -2.307154, -0.000906,4.000000,0.005513,0.000000,-1.965000,-0.346753, -2.307154
4 , 15.626601, -2.011573, 0.000000,0.000000,-0.004625,0.000000,-1.965000,-0.041949, -2.011573
5 , 3.415772, -1.916354, -0.004574,8.000000,0.000000,0.000000,-1.965000,0.053220, -1.916354
6 , 8.621480, -2.001262, -0.000914,7.000000,0.005481,0.000000,-1.965000,-0.040833, -2.001262
7 , 15.619556, -1.696500, -0.005540,8.000000,0.000914,0.000000,-1.965000,0.273126, -1.696500
8 , 20.815340, -2.047945, 0.000000,0.000000,0.004637,0.000000,-1.965000,-0.087573, -2.047945
9 , 20.821921, -2.068038, 0.004578,12.000000,0.000000,0.000000,-1.965000,-0.107617, -2.068038
10 , 3.422282, -1.784356, -0.005527,11.000000,0.000911,0.000000,-1.965000,0.185260, -1.784356
11 , 8.620367, -1.918046, -0.000915,12.000000,0.005530,0.000000,-1.965000,0.042341, -1.918046
12 , 15.617051, -1.929026, 0.000000,0.000000,-0.004575,0.000000,-1.965000,0.040548, -1.929026
1 , 20.629580, -2.086238, 0.004609,4.000000,0.000000,0.000000,-1.965000,-0.125847, -2.086238
2 , 3.220866, -2.042521, -0.005495,3.000000,0.000919,0.000000,-1.965000,-0.072946, -2.042521
3 , 8.424834, -2.218223, -0.000906,4.000000,0.005503,0.000000,-1.965000,-0.257813, -2.218223
4 , 15.431782, -1.770103, 0.000000,0.000000,-0.004623,0.000000,-1.965000,0.199521, -1.770103
5 , 3.218428, -2.193223, -0.004566,8.000000,0.000000,0.000000,-1.965000,-0.223657, -2.193223
6 , 8.425073, -2.047387, -0.000914,7.000000,0.005476,0.000000,-1.965000,-0.086953, -2.047387
7 , 15.422643, -1.978734, -0.005525,8.000000,0.000915,0.000000,-1.965000,-0.009122, -1.978734
8 , 20.621024, -1.709782, 0.000000,0.000000,0.004617,0.000000,-1.965000,0.250606, -1.709782
9 , 20.623389, -1.956680, 0.004576,12.000000,0.000000,0.000000,-1.965000,0.003744, -1.956680
10 , 3.224516, -2.005336, -0.005515,11.000000,0.000910,0.000000,-1.965000,-0.035732, -2.005336
11 , 8.424780, -2.093114, -0.000918,12.000000,0.005517,0.000000,-1.965000,-0.132711, -2.093114
12 , 15.418049, -2.164353, 0.000000,0.000000,-0.004574,0.000000,-1.965000,-0.194784, -2.164353
1 , 20.434185, -1.901247, 0.004597,4.000000,0.000000,0.000000,-1.965000,0.059156, -1.901247
2 , 3.023566, -1.845323, -0.005495,3.000000,0.000921,0.000000,-1.965000,0.124250, -1.845323
3 , 8.227476, -2.009227, -0.000905,4.000000,0.005506,0.000000,-1.965000,-0.048816, -2.009227
4 , 15.234523, -2.103884, 0.000000,0.000000,-0.004617,0.000000,-1.965000,-0.134271, -2.103884
5 , 3.024007, -2.061984, -0.004573,8.000000,0.000000,0.000000,-1.965000,-0.092412, -2.061984
6 , 8.229100, -1.923589, -0.000916,7.000000,0.005486,0.000000,-1.965000,0.036839, -1.923589
7 , 15.224540, -1.942904, -0.005495,8.000000,0.000917,0.000000,-1.965000,0.026674, -1.942904
8 , 20.428498, -2.069155, 0.000000,0.000000,0.004583,0.000000,-1.965000,-0.108733, -2.069155
9 , 20.428001, -2.034462, 0.004571,12.000000,0.000000,0.000000,-1.965000,-0.074033, -2.034462
10 , 3.029793, -2.174992, -0.005510,11.000000,0.000910,0.000000,-1.965000,-0.205392, -2.174992
11 , 8.230983, -1.968134, -0.000920,12.000000,0.005508,0.000000,-1.965000,-0.007724, -1.968134
12 , 15.221615, -2.224338, 0.000000,0.000000,-0.004567,0.000000,-1.965000,-0.254777, -2.224338
1 , 20.234273, -1.886786, 0.005807,4.000000,0.000000,0.000000,-1.965000,0.072407, -1.886786
2 , 3.008221, -0.079999, -0.006585,3.000000,0.000766,1.999945,-1.965000,-0.109125, -0.079999
3 , 8.031101, -1.991122, -0.000763,4.000000,0.006594,0.000000,-1.965000,-0.031944, -1.991122
4 , 15.209554, -0.014986, 0.000000,0.000000,-0.005814,1.999980,-1.965000,-0.044155, -0.014986
5 , 3.008288, 0.136585, -0.005801,8.000000,0.000000,1.999966,-1.965000,0.107420, 0.136585
6 , 8.034041, -1.899580, -0.000765,7.000000,0.006561,0.000000,-1.965000,0.059618, -1.899580
7 , 15.209899, -0.065926, -0.006584,8.000000,0.000766,1.999926,-1.965000,-0.095032, -0.065926
8 , 20.232958, -2.019743, 0.000000,0.000000,0.005818,0.000000,-1.965000,-0.060562, -2.019743
9 , 20.233291, -2.143668, 0.005806,12.000000,0.000000,0.000000,-1.965000,-0.184475, -2.143668
10 , 3.009115, 0.051826, -0.006572,11.000000,0.000764,1.999989,-1.965000,0.022645, 0.051826
