9.300000e-01, 1.309783e-02, 4.289003e-03, 4.364408e-03, 4.444415e-03, 1.693184e-03, 4.450282e-03, 1.711360e-03, 5.242999e-03
9.305000e-01, 1.260098e-02, 3.666266e-03, 4.544507e-03, 4.390205e-03, 1.436013e-03, 5.033907e-03, 1.458262e-03, 4.672796e-03
9.310000e-01, 1.311975e-02, 4.193888e-03, 4.666777e-03, 4.259088e-03, 1.439716e-03, 4.985329e-03, 1.572752e-03, 5.121956e-03
9.315000e-01, 1.384866e-02, 4.730707e-03, 4.836065e-03, 4.281888e-03, 1.708684e-03, 4.445225e-03, 1.870614e-03, 5.824136e-03
9.320000e-01, 1.406146e-02, 4.690192e-03, 4.615164e-03, 4.756107e-03, 1.346654e-03, 5.805239e-03, 1.568273e-03, 5.341297e-03
9.325000e-01, 1.329613e-02, 4.771267e-03, 4.359466e-03, 4.165396e-03, 1.647404e-03, 4.843972e-03, 1.569739e-03, 5.235015e-03
9.330000e-01, 1.259613e-02, 4.302636e-03, 4.092059e-03, 4.201439e-03, 1.759242e-03, 4.272808e-03, 1.737239e-03, 4.826845e-03
9.335000e-01, 1.360100e-02, 4.327028e-03, 4.917291e-03, 4.356678e-03, 1.805594e-03, 5.397307e-03, 1.774148e-03, 4.623947e-03
9.340000e-01, 1.276974e-02, 3.706148e-03, 4.732758e-03, 4.330837e-03, 1.751330e-03, 4.767648e-03, 1.578243e-03, 4.672521e-03
9.345000e-01, 1.357894e-02, 4.526903e-03, 4.481846e-03, 4.570186e-03, 1.655232e-03, 4.792662e-03, 1.753369e-03, 5.377672e-03
9.350000e-01, -3.671632e-02, 3.890064e-03, -2.049200e-02, -2.011439e-02, -1.389019e-02, -4.482835e-03, -1.396401e-02, -4.379280e-03
9.355000e-01, -6.032507e-02, -1.973756e-02, -2.016995e-02, -2.041755e-02, -2.178852e-02, -8.731199e-03, -2.198399e-02, -7.821352e-03
9.360000e-01, -1.078818e-01, -6.903867e-02, -1.974701e-02, -1.909611e-02, -3.359166e-02, -1.984209e-02, -3.387575e-02, -2.057230e-02
9.365000e-01, -1.582840e-01, -4.445073e-02, -6.952416e-02, -4.430912e-02, -4.290187e-02, -3.648083e-02, -4.301264e-02, -3.588866e-02
9.370000e-01, -2.070304e-01, -6.849308e-02, -6.941644e-02, -6.912091e-02, -5.819309e-02, -4.536695e-02, -5.823581e-02, -4.523458e-02
9.375000e-01, -1.829047e-01, -6.891003e-02, -6.899101e-02, -4.500366e-02, -5.029901e-02, -4.115538e-02, -5.034946e-02, -4.110084e-02
9.380000e-01, -1.828710e-01, -6.898832e-02, -6.933566e-02, -4.454706e-02, -5.051510e-02, -4.088900e-02, -5.040041e-02, -4.106652e-02
9.385000e-01, -2.067559e-01, -6.837496e-02, -6.911055e-02, -6.927035e-02, -5.832756e-02, -4.504846e-02, -5.831489e-02, -4.506496e-02
9.390000e-01, -2.051146e-01, -6.826766e-02, -6.851201e-02, -6.833496e-02, -5.823009e-02, -4.451007e-02, -5.841791e-02, -4.395656e-02
9.395000e-01, -2.068368e-01, -6.902489e-02, -6.935506e-02, -6.845686e-02, -5.860364e-02, -4.488520e-02, -5.836126e-02, -4.498671e-02
9.400000e-01, -2.058837e-01, -6.889034e-02, -6.837614e-02, -6.861722e-02, -5.820706e-02, -4.476566e-02, -5.839470e-02, -4.451628e-02
9.405000e-01, -2.068126e-01, -6.867212e-02, -6.886459e-02, -6.927590e-02, -5.824484e-02, -4.521508e-02, -5.817797e-02, -4.517472e-02
9.410000e-01, -2.053092e-01, -6.841722e-02, -6.854415e-02, -6.834780e-02, -5.808802e-02, -4.444585e-02, -5.820700e-02, -4.456830e-02
9.415000e-01, -2.064577e-01, -6.919362e-02, -6.859426e-02, -6.866977e-02, -5.840977e-02, -4.485730e-02, -5.829746e-02, -4.489312e-02
9.420000e-01, -2.059646e-01, -6.906059e-02, -6.837035e-02, -6.853361e-02, -5.818145e-02, -4.463018e-02, -5.843939e-02, -4.471354e-02
9.425000e-01, -2.069886e-01, -6.865560e-02, -6.928181e-02, -6.905122e-02, -5.843769e-02, -4.495389e-02, -5.822576e-02, -4.537129e-02
9.430000e-01, -2.070730e-01, -6.868810e-02, -6.938912e-02, -6.899581e-02, -5.840396e-02, -4.510567e-02, -5.864787e-02, -4.491552e-02
9.435000e-01, -2.079863e-01, -6.929041e-02, -6.912530e-02, -6.957059e-02, -5.835163e-02, -4.560149e-02, -5.867191e-02, -4.536126e-02
9.440000e-01, -2.061607e-01, -6.824320e-02, -6.881384e-02, -6.910368e-02, -5.828987e-02, -4.500060e-02, -5.837281e-02, -4.449744e-02
9.445000e-01, -2.071656e-01, -6.907448e-02, -6.927015e-02, -6.882095e-02, -5.861251e-02, -4.469735e-02, -5.829104e-02, -4.556468e-02
9.450000e-01, -2.068960e-01, -6.889124e-02, -6.919406e-02, -6.881072e-02, -5.843009e-02, -4.481452e-02, -5.848242e-02, -4.516898e-02
9.455000e-01, -2.062139e-01, -6.830085e-02, -6.871170e-02, -6.920134e-02, -5.853390e-02, -4.475318e-02, -5.850900e-02, -4.441781e-02
9.460000e-01, -2.057201e-01, -6.858065e-02, -6.914438e-02, -6.799506e-02, -5.808391e-02, -4.473762e-02, -5.835444e-02, -4.454411e-02
9.465000e-01, -2.069204e-01, -6.867604e-02, -6.948735e-02, -6.875697e-02, -5.805440e-02, -4.529333e-02, -5.835976e-02, -4.521286e-02
9.470000e-01, -2.071907e-01, -6.919772e-02, -6.882348e-02, -6.916948e-02, -5.833668e-02, -4.521754e-02, -5.841594e-02, -4.522052e-02
9.475000e-01, -2.059070e-01, -6.876615e-02, -6.853200e-02, -6.860888e-02, -5.815220e-02, -4.489042e-02, -5.827985e-02, -4.458457e-02
9.480000e-01, -2.062023e-01, -6.868886e-02, -6.873604e-02, -6.877738e-02, -5.810903e-02, -4.468846e-02, -5.822085e-02, -4.518395e-02
9.485000e-01, -2.068754e-01, -6.864387e-02, -6.927012e-02, -6.896140e-02, -5.824798e-02, -4.456722e-02, -5.836576e-02, -4.569442e-02
9.490000e-01, -2.065940e-01, -6.902604e-02, -6.852789e-02, -6.904008e-02, -5.822069e-02, -4.448389e-02, -5.847666e-02, -4.541277e-02
9.495000e-01, -2.078687e-01, -6.898570e-02, -6.956620e-02, -6.931678e-02, -5.835668e-02, -4.592236e-02, -5.833417e-02, -4.525547e-02
9.500000e-01, -2.062038e-01, -6.836534e-02, -6.912622e-02, -6.871227e-02, -5.831225e-02, -4.427431e-02, -5.812311e-02, -4.549415e-02
9.505000e-01, -2.067975e-01, -6.871924e-02, -6.915597e-02, -6.892228e-02, -5.851212e-02, -4.554563e-02, -5.834053e-02, -4.439921e-02
9.510000e-01, -2.068695e-01, -6.898428e-02, -6.932178e-02, -6.856349e-02, -5.820484e-02, -4.470356e-02, -5.835700e-02, -4.560415e-02
9.515000e-01, -2.051054e-01, -6.831757e-02, -6.843085e-02, -6.835703e-02, -5.819804e-02, -4.417339e-02, -5.846216e-02, -4.427185e-02
9.520000e-01, -2.058290e-01, -6.860871e-02, -6.845921e-02, -6.876108e-02, -5.818988e-02, -4.553286e-02, -5.809930e-02, -4.400696e-02
9.525000e-01, -2.061148e-01, -6.829491e-02, -6.919783e-02, -6.862209e-02, -5.835035e-02, -4.468323e-02, -5.847922e-02, -4.460204e-02
9.530000e-01, -2.057337e-01, -6.864129e-02, -6.856107e-02, -6.853134e-02, -5.826575e-02, -4.430453e-02, -5.810233e-02, -4.506107e-02
9.535000e-01, -2.058507e-01, -6.828570e-02, -6.875521e-02, -6.880977e-02, -5.834876e-02, -4.392304e-02, -5.825937e-02, -4.531951e-02
9.540000e-01, -2.066373e-01, -6.881884e-02, -6.870103e-02, -6.911739e-02, -5.822672e-02, -4.469901e-02, -5.843557e-02, -4.527595e-02
9.545000e-01, -2.064316e-01, -6.864904e-02, -6.924769e-02, -6.853487e-02, -5.836884e-02, -4.509694e-02, -5.843520e-02, -4.453061e-02
9.550000e-01, -2.062569e-01, -6.904287e-02, -6.824620e-02, -6.896783e-02, -5.861244e-02, -4.458470e-02, -5.820825e-02, -4.485151e-02
9.555000e-01, -2.077333e-01, -6.951595e-02, -6.925389e-02, -6.896349e-02, -5.841081e-02, -4.563973e-02, -5.835711e-02, -4.532568e-02
9.560000e-01, -2.064096e-01, -6.820234e-02, -6.954353e-02, -6.866373e-02, -5.865493e-02, -4.458135e-02, -5.839571e-02, -4.477760e-02
9.565000e-01, -2.065602e-01, -6.878316e-02, -6.896595e-02, -6.881108e-02, -5.818384e-02, -4.480165e-02, -5.796287e-02, -4.561183e-02
9.570000e-01, -2.057886e-01, -6.852297e-02, -6.839199e-02, -6.887361e-02, -5.840895e-02, -4.463792e-02, -5.832385e-02, -4.441786e-02
9.575000e-01, -2.069561e-01, -6.868084e-02, -6.899826e-02, -6.927695e-02, -5.843298e-02, -4.506245e-02, -5.829057e-02, -4.517006e-02
