9.300000e-01, 1.309783e-02, 8.012222e-02, -6.702439e-02, 1.309783e-02, 1.500000e+00, 1.000000e+00, 5.000000e-01, 4.000000e+00, 4.000000e+00, 3.000000e+00
9.305000e-01, 1.260098e-02, 8.010536e-02, -6.750438e-02, 1.260098e-02, 1.500000e+00, 1.000000e+00, 5.000000e-01, 4.000000e+00, 4.000000e+00, 3.000000e+00
9.310000e-01, 1.311975e-02, 8.015115e-02, -6.703140e-02, 1.311975e-02, 1.500000e+00, 1.000000e+00, 5.000000e-01, 4.000000e+00, 4.000000e+00, 3.000000e+00
9.315000e-01, 1.384866e-02, 8.936131e-02, -7.551265e-02, 1.384866e-02, 1.500000e+00, 1.000000e+00, 5.000000e-01, 4.000000e+00, 4.000000e+00, 3.000000e+00
9.320000e-01, 1.406146e-02, 8.825510e-02, -7.419363e-02, 1.406146e-02, 1.500000e+00, 1.000000e+00, 5.000000e-01, 4.000000e+00, 4.000000e+00, 3.000000e+00
9.325000e-01, 1.329613e-02, 8.715343e-02, -7.385730e-02, 1.329613e-02, 1.500000e+00, 1.000000e+00, 5.000000e-01, 4.000000e+00, 4.000000e+00, 3.000000e+00
9.330000e-01, 1.259613e-02, 1.142341e-01, -1.016380e-01, 1.259613e-02, 1.500000e+00, 1.000000e+00, 5.000000e-01, 4.000000e+00, 4.000000e+00, 3.000000e+00
9.335000e-01, 1.360100e-02, 1.279211e-01, -1.143201e-01, 1.360100e-02, 1.500000e+00, 1.000000e+00, 5.000000e-01, 4.000000e+00, 4.000000e+00, 3.000000e+00
9.340000e-01, 1.276974e-02, 1.607260e-01, -1.479563e-01, 1.276974e-02, 1.500000e+00, 1.000000e+00, 5.000000e-01, 4.000000e+00, 4.000000e+00, 3.000000e+00
9.345000e-01, 1.357894e-02, 1.793444e-01, -1.657655e-01, 1.357894e-02, 1.500000e+00, 1.000000e+00, 5.000000e-01, 4.000000e+00, 4.000000e+00, 3.000000e+00
9.350000e-01, -3.671632e-02, 1.817366e-01, -2.184529e-01, -3.671632e-02, 1.500000e+00, 1.000000e+00, 5.000000e-01, 4.000000e+00, 4.000000e+00, 3.000000e+00
9.355000e-01, -6.032507e-02, 1.948262e-01, -2.551512e-01, -6.032507e-02, 1.500000e+00, 1.000000e+00, 5.000000e-01, 4.000000e+00, 4.000000e+00, 3.000000e+00
9.360000e-01, -1.078818e-01, 1.617930e-01, -2.696748e-01, -1.078818e-01, 1.500000e+00, 1.000000e+00, 5.000000e-01, 4.000000e+00, 4.000000e+00, 3.000000e+00
9.365000e-01, -1.582840e-01, 1.224174e-01, -2.807014e-01, -1.582840e-01, 1.500000e+00, 1.000000e+00, 5.000000e-01, 4.000000e+00, 4.000000e+00, 3.000000e+00
9.370000e-01, -2.070304e-01, 7.743567e-02, -2.844661e-01, -2.070304e-01, 1.500000e+00, 1.000000e+00, 5.000000e-01, 4.000000e+00, 4.000000e+00, 3.000000e+00
9.375000e-01, -1.829047e-01, 1.002858e-01, -2.831905e-01, -1.829047e-01, 1.500000e+00, 1.000000e+00, 5.000000e-01, 4.000000e+00, 4.000000e+00, 3.000000e+00
9.380000e-01, -1.828710e-01, 1.022943e-01, -2.851653e-01, -1.828710e-01, 1.500000e+00, 1.000000e+00, 5.000000e-01, 4.000000e+00, 4.000000e+00, 3.000000e+00
9.385000e-01, -2.067559e-01, 8.045480e-02, -2.872107e-01, -2.067559e-01, 1.500000e+00, 1.000000e+00, 5.000000e-01, 4.000000e+00, 4.000000e+00, 3.000000e+00
9.390000e-01, -2.051146e-01, 8.061329e-02, -2.857279e-01, -2.051146e-01, 1.500000e+00, 1.000000e+00, 5.000000e-01, 4.000000e+00, 4.000000e+00, 3.000000e+00
9.395000e-01, -2.068368e-01, 8.081316e-02, -2.876500e-01, -2.068368e-01, 1.500000e+00, 1.000000e+00, 5.000000e-01, 4.000000e+00, 4.000000e+00, 3.000000e+00
9.400000e-01, -2.058837e-01, 8.091757e-02, -2.868013e-01, -2.058837e-01, 1.500000e+00, 1.000000e+00, 5.000000e-01, 4.000000e+00, 4.000000e+00, 3.000000e+00
9.405000e-01, -2.068126e-01, 8.106934e-02, -2.878819e-01, -2.068126e-01, 1.500000e+00, 1.000000e+00, 5.000000e-01, 4.000000e+00, 4.000000e+00, 3.000000e+00
9.410000e-01, -2.053092e-01, 8.146538e-02, -2.867745e-01, -2.053092e-01, 1.500000e+00, 1.000000e+00, 5.000000e-01, 4.000000e+00, 4.000000e+00, 3.000000e+00
9.415000e-01, -2.064577e-01, 8.162181e-02, -2.880795e-01, -2.064577e-01, 1.500000e+00, 1.000000e+00, 5.000000e-01, 4.000000e+00, 4.000000e+00, 3.000000e+00
9.420000e-01, -2.059646e-01, 8.235011e-02, -2.883147e-01, -2.059646e-01, 1.500000e+00, 1.000000e+00, 5.000000e-01, 4.000000e+00, 4.000000e+00, 3.000000e+00
9.425000e-01, -2.069886e-01, 8.349575e-02, -2.904844e-01, -2.069886e-01, 1.500000e+00, 1.000000e+00, 5.000000e-01, 4.000000e+00, 4.000000e+00, 3.000000e+00
9.430000e-01, -2.070730e-01, 8.424901e-02, -2.913220e-01, -2.070730e-01, 1.500000e+00, 1.000000e+00, 5.000000e-01, 4.000000e+00, 4.000000e+00, 3.000000e+00
9.435000e-01, -2.079863e-01, 8.520280e-02, -2.931891e-01, -2.079863e-01, 1.500000e+00, 1.000000e+00, 5.000000e-01, 4.000000e+00, 4.000000e+00, 3.000000e+00
9.440000e-01, -2.061607e-01, 8.641851e-02, -2.925792e-01, -2.061607e-01, 1.500000e+00, 1.000000e+00, 5.000000e-01, 4.000000e+00, 4.000000e+00, 3.000000e+00
9.445000e-01, -2.071656e-01, 9.035070e-02, -2.975163e-01, -2.071656e-01, 1.500000e+00, 1.000000e+00, 5.000000e-01, 4.000000e+00, 4.000000e+00, 3.000000e+00
9.450000e-01, -2.068960e-01, 9.172516e-02, -2.986212e-01, -2.068960e-01, 1.500000e+00, 1.000000e+00, 5.000000e-01, 4.000000e+00, 4.000000e+00, 3.000000e+00
9.455000e-01, -2.062139e-01, 9.553596e-02, -3.017498e-01, -2.062139e-01, 1.500000e+00, 1.000000e+00, 5.000000e-01, 4.000000e+00, 4.000000e+00, 3.000000e+00
9.460000e-01, -2.057201e-01, 1.003154e-01, -3.060355e-01, -2.057201e-01, 1.500000e+00, 1.000000e+00, 5.000000e-01, 4.000000e+00, 4.000000e+00, 3.000000e+00
9.465000e-01, -2.069204e-01, 9.758510e-02, -3.045055e-01, -2.069204e-01, 1.500000e+00, 1.000000e+00, 5.000000e-01, 4.000000e+00, 4.000000e+00, 3.000000e+00
9.470000e-01, -2.071907e-01, 1.029033e-01, -3.100940e-01, -2.071907e-01, 1.500000e+00, 1.000000e+00, 5.000000e-01, 4.000000e+00, 4.000000e+00, 3.000000e+00
9.475000e-01, -2.059070e-01, 1.098842e-01, -3.157913e-01, -2.059070e-01, 1.500000e+00, 1.000000e+00, 5.000000e-01, 4.000000e+00, 4.000000e+00, 3.000000e+00
9.480000e-01, -2.062023e-01, 1.092233e-01, -3.154256e-01, -2.062023e-01, 1.500000e+00, 1.000000e+00, 5.000000e-01, 4.000000e+00, 4.000000e+00, 3.000000e+00
9.485000e-01, -2.068754e-01, 1.153038e-01, -3.221792e-01, -2.068754e-01, 1.500000e+00, 1.000000e+00, 5.000000e-01, 4.000000e+00, 4.000000e+00, 3.000000e+00
9.490000e-01, -2.065940e-01, 1.167100e-01, -3.233040e-01, -2.065940e-01, 1.500000e+00, 1.000000e+00, 5.000000e-01, 4.000000e+00, 4.000000e+00, 3.000000e+00
9.495000e-01, -2.078687e-01, 1.221402e-01, -3.300089e-01, -2.078687e-01, 1.500000e+00, 1.000000e+00, 5.000000e-01, 4.000000e+00, 4.000000e+00, 3.000000e+00
9.500000e-01, -2.062038e-01, 1.264040e-01, -3.326078e-01, -2.062038e-01, 1.500000e+00, 1.000000e+00, 5.000000e-01, 4.000000e+00, 4.000000e+00, 3.000000e+00
9.505000e-01, -2.067975e-01, 1.314307e-01, -3.382282e-01, -2.067975e-01, 1.500000e+00, 1.000000e+00, 5.000000e-01, 4.000000e+00, 4.000000e+00, 3.000000e+00
9.510000e-01, -2.068695e-01, 1.338680e-01, -3.407376e-01, -2.068695e-01, 1.500000e+00, 1.000000e+00, 5.000000e-01, 4.000000e+00, 4.000000e+00, 3.000000e+00
9.515000e-01, -2.051054e-01, 1.352153e-01, -3.403208e-01, -2.051054e-01, 1.500000e+00, 1.000000e+00, 5.000000e-01, 4.000000e+00, 4.000000e+00, 3.000000e+00
9.520000e-01, -2.058290e-01, 1.368946e-01, -3.427236e-01, -2.058290e-01, 1.500000e+00, 1.000000e+00, 5.000000e-01, 4.000000e+00, 4.000000e+00, 3.000000e+00
9.525000e-01, -2.061148e-01, 1.424935e-01, -3.486084e-01, -2.061148e-01, 1.500000e+00, 1.000000e+00, 5.000000e-01, 4.000000e+00, 4.000000e+00, 3.000000e+00
9.530000e-01, -2.057337e-01, 1.483480e-01, -3.540817e-01, -2.057337e-01, 1.500000e+00, 1.000000e+00, 5.000000e-01, 4.000000e+00, 4.000000e+00, 3.000000e+00
9.535000e-01, -2.058507e-01, 1.484516e-01, -3.543022e-01, -2.058507e-01, 1.500000e+00, 1.000000e+00, 5.000000e-01, 4.000000e+00, 4.000000e+00, 3.000000e+00
9.540000e-01, -2.066373e-01, 1.522430e-01, -3.588803e-01, -2.066373e-01, 1.500000e+00, 1.000000e+00, 5.000000e-01, 4.000000e+00, 4.000000e+00, 3.000000e+00
9.545000e-01, -2.064316e-01, 1.537371e-01, -3.601687e-01, -2.064316e-01, 1.500000e+00, 1.000000e+00, 5.000000e-01, 4.000000e+00, 4.000000e+00, 3.000000e+00
