ボルテックス番号, 座標, 合力, VVI作用, 対象VVI, VVI反作用, ピニング力, ローレンツ力, 熱ゆらぎ, 現在速度
12 , 16.211681, -0.188775, 0.000000,0.000000,-0.004609,-1.999939,1.965000,-0.149227, -0.188775
1 , 21.411195, 0.121563, 0.004601,4.000000,0.000000,-1.999983,1.965000,0.151945, 0.121563
2 , 4.012692, 0.123742, -0.005524,3.000000,0.000910,-1.999919,1.965000,0.163275, 0.123742
3 , 9.211285, 0.358368, -0.000913,4.000000,0.005529,-1.999974,1.965000,0.388731, 0.358368
4 , 16.210301, 0.070148, 0.000000,0.000000,-0.004601,-1.999999,1.965000,0.109746, 0.070148
5 , 21.411681, 0.047088, 0.004606,8.000000,0.000000,-1.999950,1.965000,0.077432, 0.047088
6 , 4.011938, -0.462300, -0.005518,7.000000,0.000911,-1.999958,1.965000,-0.422737, -0.462300
7 , 9.211721, 0.252404, -0.000912,8.000000,0.005519,-1.999967,1.965000,0.282764, 0.252404
8 , 16.211933, 0.145340, 0.000000,0.000000,-0.004614,-1.999956,1.965000,0.184903, 0.145340
9 , 21.411098, 0.006734, 0.004610,12.000000,0.000000,-1.999984,1.965000,0.037108, 0.006734
10 , 4.011665, -0.208837, -0.005517,11.000000,0.000912,-1.999964,1.965000,-0.169268, -0.208837
11 , 9.211592, -0.303013, -0.000912,12.000000,0.005520,-1.999971,1.965000,-0.272647, -0.303013
12 , 16.211940, 0.089346, 0.000000,0.000000,-0.004610,-1.999933,1.965000,0.128889, 0.089346
1 , 21.412150, -0.168704, 0.004595,4.000000,0.000000,-1.999948,1.965000,-0.138350, -0.168704
2 , 4.010714, -0.015803, -0.005519,3.000000,0.000913,-1.999954,1.965000,0.023757, -0.015803
3 , 9.210260, -0.454599, -0.000912,4.000000,0.005517,-1.999998,1.965000,-0.424209, -0.454599
4 , 16.210603, -0.014518, 0.000000,0.000000,-0.004599,-1.999994,1.965000,0.025072, -0.014518
5 , 21.411212, -0.350650, 0.004603,8.000000,0.000000,-1.999977,1.965000,-0.320275, -0.350650
6 , 4.011502, -0.103675, -0.005513,7.000000,0.000911,-1.999945,1.965000,-0.064129, -0.103675
7 , 9.212106, -0.213604, -0.000913,8.000000,0.005517,-1.999951,1.965000,-0.183254, -0.213604
8 , 16.210870, -0.207430, 0.000000,0.000000,-0.004605,-1.999991,1.965000,-0.167837, -0.207430
9 , 21.409994, 0.211662, 0.004615,12.000000,0.000000,-1.999991,1.965000,0.242038, 0.211662
10 , 4.011250, -0.206871, -0.005514,11.000000,0.000911,-1.999982,1.965000,-0.167286, -0.206871
11 , 9.211651, 0.231355, -0.000912,12.000000,0.005514,-1.999970,1.965000,0.261722, 0.231355
12 , 16.211613, 0.170477, 0.000000,0.000000,-0.004611,-1.999962,1.965000,0.210052, 0.170477
1 , 21.410800, 0.185188, 0.004609,4.000000,0.000000,-1.999993,1.965000,0.215571, 0.185188
2 , 4.010648, -0.091548, -0.005516,3.000000,0.000912,-1.999963,1.965000,-0.051981, -0.091548
3 , 9.210764, -0.127686, -0.000911,4.000000,0.005515,-1.999992,1.965000,-0.097299, -0.127686
4 , 16.211694, 0.118217, 0.000000,0.000000,-0.004612,-1.999968,1.965000,0.157795, 0.118217
5 , 21.411035, 0.090591, 0.004603,8.000000,0.000000,-1.999975,1.965000,0.120963, 0.090591
6 , 4.011214, -0.050818, -0.005512,7.000000,0.000911,-1.999982,1.965000,-0.011235, -0.050818
7 , 9.211967, -0.106002, -0.000913,8.000000,0.005511,-1.999957,1.965000,-0.075644, -0.106002
8 , 16.210723, -0.226736, 0.000000,0.000000,-0.004606,-1.999988,1.965000,-0.187146, -0.226736
9 , 21.412324, 0.013968, 0.004594,12.000000,0.000000,-1.999932,1.965000,0.044307, 0.013968
10 , 4.010730, -0.180537, -0.005517,11.000000,0.000914,-1.999983,1.965000,-0.140951, -0.180537
11 , 9.210725, -0.134475, -0.000912,12.000000,0.005517,-1.999992,1.965000,-0.104088, -0.134475
12 , 16.210601, 0.150660, 0.000000,0.000000,-0.004594,-1.999977,1.965000,0.190232, 0.150660
1 , 21.411320, -0.103408, 0.004605,4.000000,0.000000,-1.999974,1.965000,-0.073038, -0.103408
2 , 4.013052, 0.272037, -0.005525,3.000000,0.000910,-1.999896,1.965000,0.311548, 0.272037
3 , 9.211595, -0.007972, -0.000912,4.000000,0.005529,-1.999965,1.965000,0.022380, -0.007972
4 , 16.211114, 0.068149, 0.000000,0.000000,-0.004609,-1.999983,1.965000,0.107734, 0.068149
5 , 21.412517, 0.174139, 0.004599,8.000000,0.000000,-1.999907,1.965000,0.204447, 0.174139
6 , 4.010890, -0.049105, -0.005511,7.000000,0.000912,-1.999988,1.965000,-0.009519, -0.049105
7 , 9.211925, 0.254054, -0.000912,8.000000,0.005511,-1.999959,1.965000,0.284414, 0.254054
8 , 16.211846, 0.038702, 0.000000,0.000000,-0.004609,-1.999959,1.965000,0.078262, 0.038702
9 , 21.413465, 0.246683, 0.004588,12.000000,0.000000,-1.999860,1.965000,0.276954, 0.246683
10 , 4.011161, 0.244888, -0.005522,11.000000,0.000915,-1.999978,1.965000,0.284474, 0.244888
11 , 9.210192, 0.020059, -0.000911,12.000000,0.005522,-1.999998,1.965000,0.050446, 0.020059
12 , 16.210846, -0.137741, 0.000000,0.000000,-0.004589,-1.999974,1.965000,-0.098176, -0.137741
1 , 21.411893, 0.085891, 0.004594,4.000000,0.000000,-1.999960,1.965000,0.116257, 0.085891
2 , 4.011326, -0.014215, -0.005513,3.000000,0.000912,-1.999971,1.965000,0.025356, -0.014215
3 , 9.212054, 0.023206, -0.000914,4.000000,0.005517,-1.999950,1.965000,0.053557, 0.023206
4 , 16.210059, -0.163422, 0.000000,0.000000,-0.004595,-1.999998,1.965000,-0.123831, -0.163422
5 , 21.410525, -0.125423, 0.004613,8.000000,0.000000,-1.999983,1.965000,-0.095052, -0.125423
6 , 4.011639, -0.192567, -0.005524,7.000000,0.000910,-1.999960,1.965000,-0.152995, -0.192567
7 , 9.210373, 0.083703, -0.000911,8.000000,0.005525,-1.999998,1.965000,0.114089, 0.083703
8 , 16.211841, -0.218250, 0.000000,0.000000,-0.004621,-1.999956,1.965000,-0.178681, -0.218250
9 , 21.411772, -0.129621, 0.004605,12.000000,0.000000,-1.999953,1.965000,-0.099273, -0.129621
10 , 4.010893, -0.181556, -0.005509,11.000000,0.000913,-1.999986,1.965000,-0.141974, -0.181556
11 , 9.212227, 0.181635, -0.000912,12.000000,0.005510,-1.999944,1.965000,0.211981, 0.181635
12 , 16.212046, 0.020649, 0.000000,0.000000,-0.004601,-1.999953,1.965000,0.060208, 0.020649
1 , 21.410762, -0.001695, 0.004615,4.000000,0.000000,-1.999990,1.965000,0.028681, -0.001695
2 , 4.009904, 1.894668, -0.005510,3.000000,0.000912,0.000000,1.965000,-0.065735, 1.894668
3 , 9.211112, 0.051106, -0.000910,4.000000,0.005511,-1.999986,1.965000,0.081493, 0.051106
4 , 16.212767, 0.214505, 0.000000,0.000000,-0.004622,-1.999906,1.965000,0.254029, 0.214505
5 , 21.410477, 0.178584, 0.004610,8.000000,0.000000,-1.999987,1.965000,0.208961, 0.178584
6 , 4.010225, 0.246282, -0.005514,7.000000,0.000912,-1.999998,1.965000,0.285882, 0.246282
7 , 9.210668, -0.031544, -0.000911,8.000000,0.005514,-1.999995,1.965000,-0.001152, -0.031544
8 , 16.211452, -0.330669, 0.000000,0.000000,-0.004618,-1.999963,1.965000,-0.291096, -0.330669
9 , 21.411373, -0.027126, 0.004601,12.000000,0.000000,-1.999976,1.965000,0.003248, -0.027126
10 , 4.009974, 2.016019, -0.005506,11.000000,0.000914,0.000000,1.965000,0.055612, 2.016019
11 , 9.211883, 0.054185, -0.000913,12.000000,0.005506,-1.999960,1.965000,0.084551, 0.054185
12 , 16.210937, -0.105093, 0.000000,0.000000,-0.004597,-1.999981,1.965000,-0.065511, -0.105093
1 , 21.411083, 0.004903, 0.004598,4.000000,0.000000,-1.999987,1.965000,0.035291, 0.004903
2 , 4.010642, 0.058831, -0.005509,3.000000,0.000912,-1.999994,1.965000,0.098422, 0.058831
3 , 9.212048, 0.001499, -0.000914,4.000000,0.005513,-1.999947,1.965000,0.031851, 0.001499
4 , 16.209994, 1.945279, 0.000000,0.000000,-0.004601,0.000000,1.965000,-0.015125, 1.945279
5 , 21.411377, -0.140492, 0.004606,8.000000,0.000000,-1.999963,1.965000,-0.110135, -0.140492
6 , 4.010389, 0.136199, -0.005518,7.000000,0.000912,-1.999964,1.965000,0.175768, 0.136199
7 , 9.210180, 0.047208, -0.000910,8.000000,0.005514,-1.999999,1.965000,0.077600, 0.047208
8 , 16.211806, 0.229054, 0.000000,0.000000,-0.004617,-1.999953,1.965000,0.268616, 0.229054
9 , 21.411524, 0.222485, 0.004601,12.000000,0.000000,-1.999970,1.965000,0.252854, 0.222485
10 , 4.011710, -0.105698, -0.005519,11.000000,0.000912,-1.999950,1.965000,-0.066142, -0.105698
11 , 9.211325, 0.075829, -0.000912,12.000000,0.005516,-1.999980,1.965000,0.106203, 0.075829
12 , 16.210873, -0.037931, 0.000000,0.000000,-0.004594,-1.999965,1.965000,0.001634, -0.037931
1 , 21.411667, 0.041080, 0.004602,4.000000,0.000000,-1.999969,1.965000,0.071446, 0.041080
2 , 4.011737, -0.164129, -0.005520,3.000000,0.000912,-1.999961,1.965000,-0.124560, -0.164129
3 , 9.211171, 0.129358, -0.000912,4.000000,0.005521,-1.999982,1.965000,0.159732, 0.129358
4 , 16.211196, -0.038250, 0.000000,0.000000,-0.004607,-1.999928,1.965000,0.001281, -0.038250
5 , 21.411660, 0.076723, 0.004604,8.000000,0.000000,-1.999953,1.965000,0.107072, 0.076723
6 , 4.010828, 0.141545, -0.005511,7.000000,0.000912,-1.999968,1.965000,0.181112, 0.141545
7 , 9.211790, -0.005919, -0.000912,8.000000,0.005509,-1.999964,1.965000,0.024446, -0.005919
8 , 16.211612, -0.036484, 0.000000,0.000000,-0.004614,-1.999934,1.965000,0.003055, -0.036484
9 , 21.411120, -0.134586, 0.004603,12.000000,0.000000,-1.999983,1.965000,-0.104207, -0.134586
10 , 4.012348, -0.171767, -0.005521,11.000000,0.000911,-1.999916,1.965000,-0.132241, -0.171767
11 , 9.211528, -0.119190, -0.000913,12.000000,0.005518,-1.999974,1.965000,-0.088825, -0.119190
12 , 16.210627, 0.043091, 0.000000,0.000000,-0.004592,-1.999880,1.965000,0.082572, 0.043091
1 , 21.411419, -0.101974, 0.004602,4.000000,0.000000,-1.999976,1.965000,-0.071601, -0.101974
2 , 4.011757, -0.142734, -0.005521,3.000000,0.000912,-1.999962,1.965000,-0.103162, -0.142734
3 , 9.210883, 0.018331, -0.000912,4.000000,0.005522,-1.999990,1.965000,0.048712, 0.018331
4 , 16.210937, -0.020191, 0.000000,0.000000,-0.004604,-1.999953,1.965000,0.019364, -0.020191
5 , 21.411907, -0.073238, 0.004597,8.000000,0.000000,-1.999957,1.965000,-0.042878, -0.073238
6 , 4.012033, -0.066192, -0.005521,7.000000,0.000912,-1.999937,1.965000,-0.026645, -0.066192
7 , 9.211180, -0.131029, -0.000912,8.000000,0.005518,-1.999984,1.965000,-0.100654, -0.131029
8 , 16.210539, -0.011370, 0.000000,0.000000,-0.004600,-1.999996,1.965000,0.028223, -0.011370
9 , 21.410527, 0.032566, 0.004615,12.000000,0.000000,-1.999993,1.965000,0.062944, 0.032566
10 , 4.011317, 0.079114, -0.005519,11.000000,0.000912,-1.999973,1.965000,0.118695, 0.079114
11 , 9.210889, -0.012021, -0.000911,12.000000,0.005516,-1.999991,1.965000,0.018361, -0.012021
12 , 16.212269, 0.114853, 0.000000,0.000000,-0.004608,-1.999895,1.965000,0.154363, 0.114853
1 , 21.412041, -0.015960, 0.004601,4.000000,0.000000,-1.999953,1.965000,0.014392, -0.015960
2 , 4.010617, -0.067903, -0.005516,3.000000,0.000914,-1.999988,1.965000,-0.028313, -0.067903
3 , 9.210753, -0.064113, -0.000911,4.000000,0.005515,-1.999994,1.965000,-0.033724, -0.064113
4 , 16.211569, 0.168530, 0.000000,0.000000,-0.004602,-1.999970,1.965000,0.208103, 0.168530
5 , 21.410971, -0.113078, 0.004609,8.000000,0.000000,-1.999989,1.965000,-0.082697, -0.113078
6 , 4.010729, -0.186499, -0.005514,7.000000,0.000912,-1.999984,1.965000,-0.146913, -0.186499
7 , 9.211187, -0.026896, -0.000911,8.000000,0.005511,-1.999983,1.965000,0.003484, -0.026896
8 , 16.211738, 0.183328, 0.000000,0.000000,-0.004610,-1.999963,1.965000,0.222900, 0.183328
9 , 21.412048, -0.289592, 0.004597,12.000000,0.000000,-1.999947,1.965000,-0.259242, -0.289592
10 , 4.011267, 0.023373, -0.005512,11.000000,0.000913,-1.999980,1.965000,0.062953, 0.023373
11 , 9.212036, 0.030914, -0.000913,12.000000,0.005511,-1.999953,1.965000,0.061268, 0.030914
12 , 16.210853, -0.152787, 0.000000,0.000000,-0.004593,-1.999992,1.965000,-0.113198, -0.152787
1 , 21.411547, 0.084695, 0.004603,4.000000,0.000000,-1.999969,1.965000,0.115061, 0.084695
2 , 4.010337, -0.349724, -0.005511,3.000000,0.000914,-1.999981,1.965000,-0.310144, -0.349724
3 , 9.211328, -0.047277, -0.000912,4.000000,0.005507,-1.999980,1.965000,-0.016897, -0.047277
4 , 16.211502, -0.203977, 0.000000,0.000000,-0.004601,-1.999974,1.965000,-0.164399, -0.203977
5 , 21.410500, 0.001286, 0.004613,8.000000,0.000000,-1.999996,1.965000,0.031668, 0.001286
6 , 4.011345, -0.042773, -0.005515,7.000000,0.000911,-1.999978,1.965000,-0.003191, -0.042773
7 , 9.211575, 0.143817, -0.000912,8.000000,0.005513,-1.999968,1.965000,0.174182, 0.143817
8 , 16.211926, -0.080972, 0.000000,0.000000,-0.004613,-1.999942,1.965000,-0.041417, -0.080972
9 , 21.410139, -0.256209, 0.004622,12.000000,0.000000,-1.999996,1.965000,-0.225835, -0.256209
10 , 4.009767, 1.855131, -0.005507,11.000000,0.000912,0.000000,1.965000,-0.105274, 1.855131
11 , 9.211416, -0.006793, -0.000910,12.000000,0.005505,-1.999973,1.965000,0.023582, -0.006793
12 , 16.213291, -0.070068, 0.000000,0.000000,-0.004620,-1.999880,1.965000,-0.030565, -0.070068
1 , 21.411940, -0.127805, 0.004602,4.000000,0.000000,-1.999945,1.965000,-0.097462, -0.127805
2 , 4.013453, 0.125126, -0.005528,3.000000,0.000911,-1.999856,1.965000,0.164599, 0.125126
3 , 9.211438, 0.223944, -0.000912,4.000000,0.005522,-1.999971,1.965000,0.254299, 0.223944
4 , 16.211212, 0.028266, 0.000000,0.000000,-0.004594,-1.999984,1.965000,0.067850, 0.028266
5 , 21.410523, 0.145625, 0.004603,8.000000,0.000000,-1.999996,1.965000,0.176019, 0.145625
6 , 4.010595, -0.076145, -0.005517,7.000000,0.000912,-1.999995,1.965000,-0.036544, -0.076145
7 , 9.210521, -0.012097, -0.000912,8.000000,0.005512,-1.999989,1.965000,0.018287, -0.012097
8 , 16.210177, -0.212371, 0.000000,0.000000,-0.004603,-1.999991,1.965000,-0.172778, -0.212371
9 , 21.410616, -0.185436, 0.004602,12.000000,0.000000,-1.999993,1.965000,-0.155045, -0.185436
10 , 4.010795, -0.193099, -0.005518,11.000000,0.000912,-1.999993,1.965000,-0.153500, -0.193099
11 , 9.210462, -0.044198, -0.000912,12.000000,0.005515,-1.999994,1.965000,-0.013810, -0.044198
12 , 16.210122, -0.071477, 0.000000,0.000000,-0.004602,-1.999974,1.965000,-0.031902, -0.071477
1 , 21.411681, -0.091354, 0.004598,4.000000,0.000000,-1.999955,1.965000,-0.060997, -0.091354
2 , 4.010869, -0.021681, -0.005511,3.000000,0.000914,-1.999972,1.965000,0.017890, -0.021681
3 , 9.211953, -0.238760, -0.000913,4.000000,0.005506,-1.999955,1.965000,-0.208402, -0.238760
4 , 16.210620, -0.018479, 0.000000,0.000000,-0.004591,-1.999995,1.965000,0.021113, -0.018479
5 , 21.412508, -0.062518, 0.004601,8.000000,0.000000,-1.999926,1.965000,-0.032194, -0.062518
6 , 4.012701, -0.192126, -0.005525,7.000000,0.000912,-1.999919,1.965000,-0.152594, -0.192126
7 , 9.211150, 0.034659, -0.000911,8.000000,0.005520,-1.999976,1.965000,0.065022, 0.034659
8 , 16.211834, -0.218287, 0.000000,0.000000,-0.004601,-1.999933,1.965000,-0.178752, -0.218287
9 , 21.412053, 0.017262, 0.004602,12.000000,0.000000,-1.999948,1.965000,0.047607, 0.017262
10 , 4.010916, 0.106944, -0.005516,11.000000,0.000913,-1.999990,1.965000,0.146537, 0.106944
11 , 9.211049, 0.097228, -0.000911,12.000000,0.005511,-1.999979,1.965000,0.127602, 0.097228
12 , 16.211750, -0.229193, 0.000000,0.000000,-0.004601,-1.999956,1.965000,-0.189633, -0.229193
1 , 21.410709, -0.007534, 0.004609,4.000000,0.000000,-1.999969,1.965000,0.022826, -0.007534
2 , 4.010529, 0.174975, -0.005502,3.000000,0.000913,-1.999983,1.965000,0.214549, 0.174975
3 , 9.213131, -0.079664, -0.000913,4.000000,0.005499,-1.999890,1.965000,-0.049362, -0.079664
4 , 16.211575, 0.167530, 0.000000,0.000000,-0.004601,-1.999969,1.965000,0.207107, 0.167530
5 , 21.411317, -0.139599, 0.004602,8.000000,0.000000,-1.999978,1.965000,-0.109224, -0.139599
6 , 4.011590, 0.116421, -0.005526,7.000000,0.000912,-1.999970,1.965000,0.156005, 0.116421
7 , 9.209909, 1.985159, -0.000911,8.000000,0.005519,0.000000,1.965000,0.015544, 1.985159
8 , 16.210794, 0.042971, 0.000000,0.000000,-0.004601,-1.999986,1.965000,0.082560, 0.042971
9 , 21.411248, -0.156277, 0.004604,12.000000,0.000000,-1.999982,1.965000,-0.125899, -0.156277
10 , 4.011341, -0.046487, -0.005517,11.000000,0.000912,-1.999979,1.965000,-0.006902, -0.046487
11 , 9.211170, -0.082074, -0.000912,12.000000,0.005513,-1.999974,1.965000,-0.051706, -0.082074
12 , 16.211151, -0.103882, 0.000000,0.000000,-0.004605,-1.999975,1.965000,-0.064303, -0.103882
1 , 21.411546, -0.187004, 0.004601,4.000000,0.000000,-1.999957,1.965000,-0.156648, -0.187004
2 , 4.010921, 0.050628, -0.005518,3.000000,0.000914,-1.999951,1.965000,0.090184, 0.050628
3 , 9.210704, -0.054436, -0.000912,4.000000,0.005512,-1.999991,1.965000,-0.024051, -0.054436
4 , 16.210935, -0.010504, 0.000000,0.000000,-0.004595,-1.999990,1.965000,0.029087, -0.010504
5 , 21.411734, 0.089512, 0.004597,8.000000,0.000000,-1.999966,1.965000,0.119881, 0.089512
6 , 4.010345, 0.064894, -0.005508,7.000000,0.000913,-1.999998,1.965000,0.104488, 0.064894
7 , 9.211863, -0.227653, -0.000913,8.000000,0.005499,-1.999927,1.965000,-0.197321, -0.227653
8 , 16.210555, 0.124956, 0.000000,0.000000,-0.004598,-1.999972,1.965000,0.164525, 0.124956
9 , 21.411320, 0.121195, 0.004609,12.000000,0.000000,-1.999981,1.965000,0.151567, 0.121195
10 , 4.011359, 0.095619, -0.005518,11.000000,0.000912,-1.999975,1.965000,0.135200, 0.095619
11 , 9.211130, -0.117906, -0.000911,12.000000,0.005515,-1.999979,1.965000,-0.087533, -0.117906
12 , 16.212063, -0.058451, 0.000000,0.000000,-0.004611,-1.999941,1.965000,-0.018900, -0.058451
1 , 21.411593, 0.053256, 0.004602,4.000000,0.000000,-1.999952,1.965000,0.083606, 0.053256
2 , 4.013194, -0.061382, -0.005530,3.000000,0.000912,-1.999873,1.965000,-0.021889, -0.061382
3 , 9.210727, 0.087481, -0.000912,4.000000,0.005525,-1.999990,1.965000,0.117853, 0.087481
4 , 16.210823, -0.153028, 0.000000,0.000000,-0.004595,-1.999978,1.965000,-0.113450, -0.153028
5 , 21.411808, -0.139826, 0.004605,8.000000,0.000000,-1.999963,1.965000,-0.109468, -0.139826
6 , 4.011751, 0.009605, -0.005516,7.000000,0.000912,-1.999965,1.965000,0.049174, 0.009605
7 , 9.211929, 0.236955, -0.000912,8.000000,0.005509,-1.999941,1.965000,0.267292, 0.236955
8 , 16.211857, 0.142686, 0.000000,0.000000,-0.004605,-1.999949,1.965000,0.182240, 0.142686
9 , 21.410016, 0.071890, 0.004619,12.000000,0.000000,-1.999998,1.965000,0.102270, 0.071890
10 , 4.010729, -0.094900, -0.005513,11.000000,0.000911,-1.999993,1.965000,-0.055306, -0.094900
11 , 9.211398, -0.242957, -0.000911,12.000000,0.005510,-1.999975,1.965000,-0.212584, -0.242957
12 , 16.212442, 0.370277, 0.000000,0.000000,-0.004623,-1.999917,1.965000,0.409813, 0.370277
1 , 21.411328, -0.095131, 0.004606,4.000000,0.000000,-1.999974,1.965000,-0.064763, -0.095131
2 , 4.011825, -0.073537, -0.005523,3.000000,0.000912,-1.999944,1.965000,-0.033982, -0.073537
3 , 9.210700, -0.084626, -0.000911,4.000000,0.005518,-1.999993,1.965000,-0.054245, -0.084626
4 , 16.211406, -0.352611, 0.000000,0.000000,-0.004601,-1.999977,1.965000,-0.313028, -0.352611
5 , 21.410399, -0.055102, 0.004605,8.000000,0.000000,-1.999996,1.965000,-0.024711, -0.055102
6 , 4.012302, 0.078541, -0.005525,7.000000,0.000910,-1.999936,1.965000,0.118091, 0.078541
7 , 9.210763, -0.043524, -0.000912,8.000000,0.005521,-1.999983,1.965000,-0.013154, -0.043524
8 , 16.210224, -0.181120, 0.000000,0.000000,-0.004601,-1.999997,1.965000,-0.141520, -0.181120
9 , 21.411935, 0.004063, 0.004598,12.000000,0.000000,-1.999955,1.965000,0.034420, 0.004063
10 , 4.011379, -0.181103, -0.005518,11.000000,0.000912,-1.999978,1.965000,-0.141520, -0.181103
11 , 9.211202, 0.025833, -0.000912,12.000000,0.005517,-1.999983,1.965000,0.056211, 0.025833
12 , 16.210740, -0.074836, 0.000000,0.000000,-0.004601,-1.999993,1.965000,-0.035245, -0.074836
1 , 21.410686, 0.113649, 0.004609,4.000000,0.000000,-1.999983,1.965000,0.144023, 0.113649
2 , 4.010576, 0.121544, -0.005511,3.000000,0.000913,-1.999959,1.965000,0.161103, 0.121544
3 , 9.211564, 0.038030, -0.000912,4.000000,0.005507,-1.999972,1.965000,0.068403, 0.038030
4 , 16.211564, 0.357994, 0.000000,0.000000,-0.004602,-1.999964,1.965000,0.397568, 0.357994
5 , 21.410745, 0.085382, 0.004607,8.000000,0.000000,-1.999992,1.965000,0.115768, 0.085382
6 , 4.010925, 0.063382, -0.005514,7.000000,0.000912,-1.999982,1.965000,0.102966, 0.063382
7 , 9.211363, 0.031861, -0.000912,8.000000,0.005512,-1.999973,1.965000,0.062232, 0.031861
8 , 16.211050, 0.110425, 0.000000,0.000000,-0.004603,-1.999986,1.965000,0.150017, 0.110425
9 , 21.411470, -0.236795, 0.004605,12.000000,0.000000,-1.999974,1.965000,-0.206426, -0.236795
10 , 4.011010, -0.193539, -0.005519,11.000000,0.000912,-1.999979,1.965000,-0.153954, -0.193539
11 , 9.210647, 0.047801, -0.000911,12.000000,0.005521,-1.999995,1.965000,0.078188, 0.047801
12 , 16.211648, -0.266113, 0.000000,0.000000,-0.004607,-1.999963,1.965000,-0.226544, -0.266113
1 , 21.411235, 0.006868, 0.004611,4.000000,0.000000,-1.999973,1.965000,0.037230, 0.006868
2 , 4.011827, -0.012346, -0.005524,3.000000,0.000912,-1.999925,1.965000,0.027192, -0.012346
3 , 9.210482, 0.047233, -0.000910,4.000000,0.005521,-1.999997,1.965000,0.077616, 0.047233
4 , 16.212312, 0.181664, 0.000000,0.000000,-0.004609,-1.999934,1.965000,0.221210, 0.181664
5 , 21.410863, 0.248676, 0.004608,8.000000,0.000000,-1.999991,1.965000,0.279059, 0.248676
6 , 4.011176, 0.152340, -0.005519,7.000000,0.000912,-1.999980,1.965000,0.191928, 0.152340
7 , 9.210656, 0.079788, -0.000911,8.000000,0.005516,-1.999988,1.965000,0.110168, 0.079788
8 , 16.211401, -0.139861, 0.000000,0.000000,-0.004602,-1.999938,1.965000,-0.100314, -0.139861
9 , 21.411913, 0.099845, 0.004600,12.000000,0.000000,-1.999958,1.965000,0.130203, 0.099845
10 , 4.011271, -0.192736, -0.005511,11.000000,0.000912,-1.999961,1.965000,-0.153177, -0.192736
11 , 9.212291, 0.112765, -0.000913,12.000000,0.005515,-1.999941,1.965000,0.143107, 0.112765
12 , 16.211171, 0.311856, 0.000000,0.000000,-0.004602,-1.999985,1.965000,0.351440, 0.311856
1 , 21.410791, -0.557431, 0.004608,4.000000,0.000000,-1.999990,1.965000,-0.527049, -0.557431
2 , 4.010052, -0.072182, -0.005511,3.000000,0.000913,-1.999954,1.965000,-0.032628, -0.072182
3 , 9.210978, 0.198794, -0.000911,4.000000,0.005508,-1.999989,1.965000,0.229184, 0.198794
4 , 16.211575, -0.158381, 0.000000,0.000000,-0.004608,-1.999966,1.965000,-0.118805, -0.158381
5 , 21.411011, 0.090563, 0.004608,8.000000,0.000000,-1.999988,1.965000,0.120942, 0.090563
6 , 4.011542, 0.038217, -0.005517,7.000000,0.000911,-1.999966,1.965000,0.077789, 0.038217
7 , 9.211515, 0.173652, -0.000912,8.000000,0.005514,-1.999967,1.965000,0.204015, 0.173652
8 , 16.211559, 0.012815, 0.000000,0.000000,-0.004604,-1.999966,1.965000,0.052389, 0.012815
9 , 21.411431, -0.013324, 0.004605,12.000000,0.000000,-1.999977,1.965000,0.017048, -0.013324
10 , 4.011200, 0.113563, -0.005515,11.000000,0.000912,-1.999982,1.965000,0.153148, 0.113563
11 , 9.211526, 0.067797, -0.000912,12.000000,0.005516,-1.999974,1.965000,0.098168, 0.067797
12 , 16.211599, -0.032446, 0.000000,0.000000,-0.004606,-1.999969,1.965000,0.007129, -0.032446
1 , 21.410576, -0.004344, 0.004615,4.000000,0.000000,-1.999995,1.965000,0.026036, -0.004344
2 , 4.009624, 1.709033, -0.005508,3.000000,0.000913,0.000000,1.965000,-0.251372, 1.709033
3 , 9.211246, -0.150591, -0.000911,4.000000,0.005506,-1.999983,1.965000,-0.120205, -0.150591
4 , 16.212515, 0.020703, 0.000000,0.000000,-0.004616,-1.999926,1.965000,0.060245, 0.020703
5 , 21.412008, 0.151759, 0.004600,8.000000,0.000000,-1.999955,1.965000,0.182113, 0.151759
6 , 4.011173, 0.082143, -0.005521,7.000000,0.000913,-1.999974,1.965000,0.121725, 0.082143
7 , 9.210362, -0.324631, -0.000911,8.000000,0.005518,-1.999990,1.965000,-0.294251, -0.324631
8 , 16.211371, 0.082846, 0.000000,0.000000,-0.004601,-1.999978,1.965000,0.122426, 0.082846
9 , 21.412806, -0.206928, 0.004597,12.000000,0.000000,-1.999911,1.965000,-0.176614, -0.206928
10 , 4.010608, 0.003978, -0.005507,11.000000,0.000913,-1.999980,1.965000,0.043551, 0.003978
11 , 9.212428, -0.188563, -0.000912,12.000000,0.005509,-1.999934,1.965000,-0.158223, -0.188563
12 , 16.211866, -0.055437, 0.000000,0.000000,-0.004600,-1.999961,1.965000,-0.015877, -0.055437
1 , 21.410635, -0.112166, 0.004607,4.000000,0.000000,-1.999992,1.965000,-0.081781, -0.112166
2 , 4.012849, -0.164296, -0.005524,3.000000,0.000910,-1.999906,1.965000,-0.124775, -0.164296
3 , 9.211492, 0.119770, -0.000913,4.000000,0.005525,-1.999975,1.965000,0.150134, 0.119770
4 , 16.210714, -0.074221, 0.000000,0.000000,-0.004601,-1.999994,1.965000,-0.034622, -0.074221
5 , 21.411098, -0.173112, 0.004606,8.000000,0.000000,-1.999981,1.965000,-0.142738, -0.173112
6 , 4.010882, 0.107350, -0.005510,7.000000,0.000913,-1.999991,1.965000,0.146939, 0.107350
